"CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1/"
"Gross Domestic Product (GDP): All industry total (Thousands of dollars)" 
"Bureau of Economic Analysis" 
"County"
"16055","Kootenai, ID",4419327,5183277,5852204
"16057","Latah, ID",1140267,1260939,1351445
"16059","Lemhi, ID",203296,231031,239271
"16061","Lewis, ID",158283,156789,142655
"16063","Lincoln, ID",204983,197824,230966
"16065","Madison, ID",935051,1139695,1213004
"16067","Minidoka, ID",677957,751098,711635
"16069","Nez Perce, ID",1724941,1920046,2061514
"16071","Oneida, ID",102054,108272,104207
"16073","Owyhee, ID",336440,355973,352050
"16075","Payette, ID",654291,855777,859818
"16077","Power, ID",435751,420149,405330
"16079","Shoshone, ID",582525,577933,446082
"16081","Teton, ID",214747,270807,309080
"16083","Twin Falls, ID",2767708,3230137,3458080
"16085","Valley, ID",373551,433759,499140
"16087","Washington, ID",411122,400552,439620
"17001","Adams, IL",3330688,3396755,3446655
"17003","Alexander, IL",193739,178971,191487
"17005","Bond, IL",530428,569086,555328
"17007","Boone, IL",1525553,1694055,1680012
"17009","Brown, IL",372637,419125,432051
"17011","Bureau, IL",1278415,1283401,1302137
"17013","Calhoun, IL",118242,117135,109823
"17015","Carroll, IL",532629,507399,568352
"17017","Cass, IL",593482,648378,659560
"17019","Champaign, IL",9965196,11165346,11040730
"17021","Christian, IL",1476047,1348866,1447267
"17023","Clark, IL",519921,534965,579028
"17025","Clay, IL",566036,675981,642751
"17027","Clinton, IL",1055116,1164404,1246487
"17029","Coles, IL",2125645,2313159,2466296
"17031","Cook, IL",334992169,373999428,393292322
"17033","Crawford, IL",2096413,2777495,2302187
"17035","Cumberland, IL",304673,317485,344138
"17037","DeKalb, IL",3531746,3910510,3919392
"17039","De Witt, IL",1122275,1152362,1175544
"17041","Douglas, IL",899614,962609,1027526
"17043","DuPage, IL",73870349,84454578,88627809
"17045","Edgar, IL",677504,742810,814614
"17047","Edwards, IL",305829,291646,320102
"17049","Effingham, IL",1804948,1930752,2124907
"17051","Fayette, IL",548361,560332,617187
"17053","Ford, IL",683702,713259,764011
"17055","Franklin, IL",1071573,1078353,1206460
"17057","Fulton, IL",964865,986901,966938
"17059","Gallatin, IL",225866,255734,269308
"17061","Greene, IL",367564,316316,365312
"17063","Grundy, IL",3958477,3228448,3440578
"17065","Hamilton, IL",227847,416068,461465
"17067","Hancock, IL",605415,512710,657274
"17069","Hardin, IL",122867,117013,115119
"17071","Henderson, IL",211687,177263,227186
"17073","Henry, IL",1509371,1571699,1653044
"17075","Iroquois, IL",1094519,1040757,1101411
"17077","Jackson, IL",2511826,2760907,2908969
"17079","Jasper, IL",612693,558798,559237
"17081","Jefferson, IL",1912469,1784273,1819565
"17083","Jersey, IL",482442,539199,540659
"17085","Jo Daviess, IL",809531,896636,881978
"17087","Johnson, IL",238284,254728,250347
"17089","Kane, IL",20493877,22673975,23692991
"17091","Kankakee, IL",4344516,4561226,4828103
"17093","Kendall, IL",2777671,3007596,3196309
"17095","Knox, IL",1947451,1897625,1926886
"17097","Lake, IL",52382417,61098418,64591818
"17099","LaSalle, IL",5338639,5654860,5911070
"17101","Lawrence, IL",528748,507281,510001
"17103","Lee, IL",1326721,1428213,1581457
"17105","Livingston, IL",1740937,1825612,1831976
"17107","Logan, IL",967050,962600,1102577
"17109","McDonough, IL",1301609,1222219,1273073
"17111","McHenry, IL",9932910,10813334,11098107
"17113","McLean, IL",10778397,12554996,12779538
"17115","Macon, IL",6546140,7134183,6977789
"17117","Macoupin, IL",1140578,1253085,1186647
"17119","Madison, IL",10959762,11108162,11019757
"17121","Marion, IL",1302804,1351794,1406115
"17123","Marshall, IL",439286,416049,452876
"17125","Mason, IL",578772,488045,617939
"17127","Massac, IL",833318,804264,757363
"17129","Menard, IL",287858,275255,270071
"17131","Mercer, IL",470596,434416,457186
"17133","Monroe, IL",836779,949854,965939
"17135","Montgomery, IL",1227876,1127264,1344387
"17137","Morgan, IL",1455821,1456403,1480049
"17139","Moultrie, IL",795417,596937,658476
"17141","Ogle, IL",2653555,2961800,2971554
"17143","Peoria, IL",12352359,11694477,12333673
"17145","Perry, IL",681316,654489,689248
"17147","Piatt, IL",471923,465804,462523
"17149","Pike, IL",532807,544011,623689
"17151","Pope, IL",98813,106856,104536
"17153","Pulaski, IL",223889,247486,282534
"17155","Putnam, IL",355772,346131,380259
"17157","Randolph, IL",1674270,1663740,1563660
"17159","Richland, IL",589364,838008,995593
"17161","Rock Island, IL",10260019,10920240,11362796
"17163","St. Clair, IL",10849041,11110591,11509951
"17165","Saline, IL",1176047,968522,914752
"17167","Sangamon, IL",9870170,10864432,11110852
"17169","Schuyler, IL",275477,262295,280065
"17171","Scott, IL",198283,147803,171523
"17173","Shelby, IL",662479,682552,718618
"17175","Stark, IL",237686,235781,268756
"17177","Stephenson, IL",1953298,2097777,2059980
"17179","Tazewell, IL",12772983,11172901,9253452
"17181","Union, IL",455555,481135,493017
"17183","Vermilion, IL",3182462,3353066,3453649
"17185","Wabash, IL",397635,355007,393381
"17187","Warren, IL",696402,675938,782976
"17189","Washington, IL",784472,764826,951429
"17191","Wayne, IL",591157,634988,580655
"17193","White, IL",640965,592885,600729
"17195","Whiteside, IL",2262080,2245690,2254283
"17197","Will, IL",24202963,28342345,29900075
"17199","Williamson, IL",2826162,2783810,2938660
"17201","Winnebago, IL",12989741,13597978,14127234
"17203","Woodford, IL",1098581,1256283,1242683
"18001","Adams, IN",1198368,1319598,1469296
"18003","Allen, IN",16777850,19937884,20626868
"18005","Bartholomew, IN",5824681,6401180,6824549
"18007","Benton, IN",340738,374071,420469
"18009","Blackford, IN",289344,283192,323949
"18011","Boone, IN",2054879,3793218,4213461
"18013","Brown, IN",240847,262752,265100
"18015","Carroll, IN",573696,571487,628910
"18017","Cass, IN",1180839,1248090,1339312
"18019","Clark, IN",4366212,4618336,4806941
"18021","Clay, IN",578547,650648,693067
"18023","Clinton, IN",1111284,1117307,1138892
"18025","Crawford, IN",181715,190760,205713
"18027","Daviess, IN",959892,1147449,1189584
"18029","Dearborn, IN",1654756,1692300,1723287
"18031","Decatur, IN",1334206,1374251,1550032
"18033","DeKalb, IN",2045201,2399380,2536683
"18035","Delaware, IN",3567748,4003861,4201414
"18037","Dubois, IN",2162905,2720692,2735108
"18039","Elkhart, IN",9218193,11209575,13240082
"18041","Fayette, IN",557890,575606,613440
"18043","Floyd, IN",2240907,2606634,2793614
"18045","Fountain, IN",556540,509629,524069
"18047","Franklin, IN",453820,472549,503899
"18049","Fulton, IN",616560,630213,696341
"18051","Gibson, IN",2673051,2864092,3309557
"18053","Grant, IN",2483987,4453543,4350548
"18055","Greene, IN",563203,609576,611116
"18057","Hamilton, IN",12534137,16044098,17424789
"18059","Hancock, IN",1884082,2070682,2329720
"18061","Harrison, IN",884074,926610,981154
"18063","Hendricks, IN",4320558,5483504,6269874
"18065","Henry, IN",1003107,1079874,1163068
"18067","Howard, IN",4425009,5626796,6033444
"18069","Huntington, IN",1231020,1326801,1375519
"18071","Jackson, IN",1893771,2403834,2696050
"18073","Jasper, IN",1305400,1399285,1483912
"18075","Jay, IN",837460,947293,900499
"18077","Jefferson, IN",1326894,1413782,1515196
"18079","Jennings, IN",602345,651519,677910
"18081","Johnson, IN",3702325,4367796,4788927
"18083","Knox, IN",1516645,1832515,2008913
"18085","Kosciusko, IN",4507016,4899531,4649096
"18087","Lagrange, IN",1095529,1424176,1538119
"18089","Lake, IN",22521216,21802979,22800012
"18091","LaPorte, IN",3876008,4007013,4136344
"18093","Lawrence, IN",1044225,1302403,1377305
"18095","Madison, IN",3261703,3565356,3733308
"18097","Marion, IN",79986058,84990814,90615183
"18099","Marshall, IN",1463320,1652929,1715586
"18101","Martin, IN",873313,960128,1046784
"18103","Miami, IN",830964,817476,890864
"18105","Monroe, IN",5340654,6092226,6634848
"18107","Montgomery, IN",1426728,1610570,1651756
"18109","Morgan, IN",1309581,1455043,1605847
"18111","Newton, IN",342411,381676,352917
"18113","Noble, IN",1551544,1802474,1855023
"18115","Ohio, IN",141423,115841,121372
"18117","Orange, IN",559033,601596,669244
"18119","Owen, IN",444893,459732,497393
"18121","Parke, IN",269960,293875,351586
"18123","Perry, IN",623706,698800,724286
"18125","Pike, IN",829756,799393,857613
"18127","Porter, IN",5842335,6261518,6631019
"18129","Posey, IN",2244759,1492175,1631127
"18131","Pulaski, IN",506240,508339,564244
"18133","Putnam, IN",891319,988047,1110387
"18135","Randolph, IN",770150,793709,775084
"18137","Ripley, IN",1079273,1176150,1363024
"18139","Rush, IN",490462,493588,548889
"18141","St. Joseph, IN",11582002,12842320,13282154
"18143","Scott, IN",538010,613977,674282
"18145","Shelby, IN",1595258,1968726,2141417
"18147","Spencer, IN",1380485,1257163,1275350
"18149","Starke, IN",398102,429910,502456
"18151","Steuben, IN",1137593,1343026,1451833
"18153","Sullivan, IN",1064992,966311,942414
"18155","Switzerland, IN",219315,222632,231136
"18157","Tippecanoe, IN",7280358,8265860,8815337
"18159","Tipton, IN",432206,528334,612849
"18161","Union, IN",131558,134611,138220
"18163","Vanderburgh, IN",10199444,10918725,11414062
"18165","Vermillion, IN",767849,743320,822817
"18167","Vigo, IN",4311711,4945767,4996929
"18169","Wabash, IN",1082770,1166286,1182440
"18171","Warren, IN",249168,223282,253843
"18173","Warrick, IN",1970937,2037651,2052541
"18175","Washington, IN",501735,636171,617713
"18177","Wayne, IN",2441426,2674688,2823741
"18179","Wells, IN",1001927,998174,1032800
"18181","White, IN",823144,918523,952836
"18183","Whitley, IN",1044483,1136920,1255877
"19001","Adair, IA",308254,348586,351379
"19003","Adams, IA",176310,283706,284140
"19005","Allamakee, IA",528705,584821,561025
"19007","Appanoose, IA",371473,384121,398057
"19009","Audubon, IA",247814,237919,244986
"19011","Benton, IA",701505,689690,740365
"19013","Black Hawk, IA",8000108,8121895,7726240
"19015","Boone, IA",956703,958708,951288
"19017","Bremer, IA",1019252,1166283,1140309
"19019","Buchanan, IA",677576,637280,657264
"19021","Buena Vista, IA",1251315,1379404,1382953
"19023","Butler, IA",526693,648953,800022
"19025","Calhoun, IA",433766,388099,406416
"19027","Carroll, IA",1170615,1267015,1363168
"19029","Cass, IA",587052,696962,677131
"19031","Cedar, IA",589898,543942,538304
"19033","Cerro Gordo, IA",2207945,2539376,2506402
"19035","Cherokee, IA",653862,877585,869028
"19037","Chickasaw, IA",552963,764184,678177
"19039","Clarke, IA",348886,400120,443766
"19041","Clay, IA",943023,1013785,943530
"19043","Clayton, IA",688653,787477,853340
"19045","Clinton, IA",2179916,2325413,2338337
"19047","Crawford, IA",846142,743024,747862
"19049","Dallas, IA",3663192,4942520,5304261
"19051","Davis, IA",221918,218726,245094
"19053","Decatur, IA",185476,200564,237146
"19055","Delaware, IA",702153,841991,836555
"19057","Des Moines, IA",1859378,2348523,2404056
"19059","Dickinson, IA",868518,933280,953910
"19061","Dubuque, IA",5134974,5550425,5638991
"19063","Emmet, IA",463562,472122,438284
"19065","Fayette, IA",730007,698448,762063
"19067","Floyd, IA",613653,750411,695886
"19069","Franklin, IA",606589,667079,682929
"19071","Fremont, IA",357552,271825,277877
"19073","Greene, IA",461275,418787,418867
"19075","Grundy, IA",519238,628517,760115
"19077","Guthrie, IA",428901,473192,444980
"19079","Hamilton, IA",701992,758556,686476
"19081","Hancock, IA",770776,822330,781910
"19083","Hardin, IA",910077,897949,1009664
"19085","Harrison, IA",455474,499168,474465
"19087","Henry, IA",811984,799668,823329
"19089","Howard, IA",465372,462148,401326
"19091","Humboldt, IA",474885,485005,456859
"19093","Ida, IA",413855,405202,466129
"19095","Iowa, IA",897326,816213,824919
"19097","Jackson, IA",530257,619471,587049
"19099","Jasper, IA",1087957,1047259,1069144
"19101","Jefferson, IA",621566,634987,666492
"19103","Johnson, IA",7419768,8673407,9240426
"19105","Jones, IA",583676,602158,599519
"19107","Keokuk, IA",345541,323579,292460
"19109","Kossuth, IA",973117,1090986,1103067
"19111","Lee, IA",1614243,1897466,1741296
"19113","Linn, IA",14512768,16391667,16637807
"19115","Louisa, IA",599905,512341,519697
"19117","Lucas, IA",267697,298305,308634
"19119","Lyon, IA",738451,942537,1162148
"19121","Madison, IA",347996,393201,402510
"19123","Mahaska, IA",815842,794527,822913
"19125","Marion, IA",1539285,1633884,1683027
"19127","Marshall, IA",1729308,1726340,1752119
"19129","Mills, IA",461455,479327,536911
"19131","Mitchell, IA",524305,653798,624864
"19133","Monona, IA",296497,335813,400280
"19135","Monroe, IA",368714,420252,424250
"19137","Montgomery, IA",399975,418635,418428
"19139","Muscatine, IA",2279375,2444795,2470987
"19141","O'Brien, IA",737753,897161,1117115
"19143","Osceola, IA",384493,443456,476476
"19145","Page, IA",572359,535146,549007
"19147","Palo Alto, IA",536811,567205,550471
"19149","Plymouth, IA",1225153,1397542,1551243
"19151","Pocahontas, IA",500870,617011,461262
"19153","Polk, IA",30983374,38147428,39703804
"19155","Pottawattamie, IA",4034173,4840783,4811104
"19157","Poweshiek, IA",1018413,1138812,1146792
"19159","Ringgold, IA",153786,164654,191290
"19161","Sac, IA",493041,538638,493849
"19163","Scott, IA",8117084,8632934,8755458
"19165","Shelby, IA",699548,1063711,1038571
"19167","Sioux, IA",1990480,2434349,2642432
"19169","Story, IA",4270440,5116201,5320821
"19171","Tama, IA",585689,501509,536155
"19173","Taylor, IA",218056,252205,231378
"19175","Union, IA",567751,581357,553604
"19177","Van Buren, IA",269206,233827,223660
"19179","Wapello, IA",1574706,1801665,1787613
"19181","Warren, IA",944035,1053020,1141297
"19183","Washington, IA",949893,1038907,1134271
"19185","Wayne, IA",199143,221231,237142
"19187","Webster, IA",2246486,2334082,2280988
"19189","Winnebago, IA",448440,481053,449356
"19191","Winneshiek, IA",893058,1062589,966622
"19193","Woodbury, IA",4818419,5432516,5130750
"19195","Worth, IA",330856,488661,368849
"19197","Wright, IA",743024,969214,901335
"20001","Allen, KS",508973,497101,503313
"20003","Anderson, KS",233567,236523,214519
"20005","Atchison, KS",507367,559671,601755
"20007","Barber, KS",280246,214459,215603
"20009","Barton, KS",1273710,1244828,1217350
"20011","Bourbon, KS",521643,574162,605453
"20013","Brown, KS",454247,461091,451057
"20015","Butler, KS",1609360,1817278,2385648
"20017","Chase, KS",104946,108741,111861
"20019","Chautauqua, KS",79904,82008,74743
"20021","Cherokee, KS",580783,550697,691569
"20023","Cheyenne, KS",131659,115734,106066
"20025","Clark, KS",110305,125357,203874
"20027","Clay, KS",269075,300330,288781
"20029","Cloud, KS",355748,345392,366257
"20031","Coffey, KS",807866,848730,924541
"20033","Comanche, KS",77872,79452,65086
"20035","Cowley, KS",1170600,1319503,1295086
"20037","Crawford, KS",1364675,1409398,1496037
"20039","Decatur, KS",133069,157626,133867
"20041","Dickinson, KS",598081,639499,657960
"20043","Doniphan, KS",227407,219623,212347
"20045","Douglas, KS",3939242,4529673,4872238
"20047","Edwards, KS",168206,173351,127852
"20049","Elk, KS",94546,107504,90801
"20051","Ellis, KS",1412320,1524865,1543944
"20053","Ellsworth, KS",259920,243913,247126
"20055","Finney, KS",1935117,1953965,2016677
"20057","Ford, KS",1678033,1589116,1765797
"20059","Franklin, KS",776076,844313,885522
"20061","Geary, KS",3030822,2942453,2819485
"20063","Gove, KS",217195,192095,173046
"20065","Graham, KS",164483,124604,115563
"20067","Grant, KS",564450,543041,569617
"20069","Gray, KS",568813,760036,702730
"20071","Greeley, KS",104403,58273,73846
"20073","Greenwood, KS",163350,166469,161475
"20075","Hamilton, KS",200381,246876,264412
"20077","Harper, KS",294016,285204,266992
"20079","Harvey, KS",1111070,1198857,1197007
"20081","Haskell, KS",348515,338551,321859
"20083","Hodgeman, KS",103058,79454,66791
"20085","Jackson, KS",294650,335202,350944
"20087","Jefferson, KS",330985,348489,368427
"20089","Jewell, KS",118697,127686,92264
"20091","Johnson, KS",35204867,41985907,45524153
"20093","Kearny, KS",247938,265578,253569
"20095","Kingman, KS",283047,346447,296900
"20097","Kiowa, KS",128020,143736,139928
"20099","Labette, KS",757528,815854,844846
"20101","Lane, KS",170850,216844,218338
"20103","Leavenworth, KS",2579419,2715993,2771887
"20105","Lincoln, KS",132769,126093,126559
"20107","Linn, KS",573374,531588,427856
"20109","Logan, KS",162894,129019,126973
"20111","Lyon, KS",1200962,1293215,1331200
"20113","McPherson, KS",1450721,1617059,2075054
"20115","Marion, KS",329749,374531,351970
"20117","Marshall, KS",591100,554009,564821
"20119","Meade, KS",259566,260704,295276
"20121","Miami, KS",670462,742973,818012
"20123","Mitchell, KS",373687,402875,430666
"20125","Montgomery, KS",1420909,1361894,2002348
"20127","Morris, KS",158392,203000,204076
"20129","Morton, KS",164721,142326,152675
"20131","Nemaha, KS",452601,502717,549597
"20133","Neosho, KS",564071,519556,544025
"20135","Ness, KS",199749,152077,191868
"20137","Norton, KS",244713,219410,232227
"20139","Osage, KS",241882,262654,268583
"20141","Osborne, KS",171156,166020,187291
"20143","Ottawa, KS",135058,136340,130888
"20145","Pawnee, KS",308184,316707,280398
"20147","Phillips, KS",239365,268139,301172
"20149","Pottawatomie, KS",1539924,1475096,1403639
"20151","Pratt, KS",495059,472929,536200
"20153","Rawlins, KS",133431,124679,123550
"20155","Reno, KS",2250589,2360631,2499876
"20157","Republic, KS",221942,226056,209515
"20159","Rice, KS",428383,481793,385906
"20161","Riley, KS",2399989,2689633,2731514
"20163","Rooks, KS",230011,197438,215432
"20165","Rush, KS",159796,137180,125082
"20167","Russell, KS",320189,272171,337484
"20169","Saline, KS",2562261,2961588,3204152
"20171","Scott, KS",369804,450579,561670
"20173","Sedgwick, KS",24768470,27615906,30315711
"20175","Seward, KS",1143038,1418781,1321609
"20177","Shawnee, KS",8951000,9350453,9734625
"20179","Sheridan, KS",167558,124811,122251
"20181","Sherman, KS",320247,238351,243812
"20183","Smith, KS",165603,178020,157179
"20185","Stafford, KS",168756,118317,116429
"20187","Stanton, KS",163349,114767,110734
"20189","Stevens, KS",333492,239938,240556
"20191","Sumner, KS",702654,675187,788781
"20193","Thomas, KS",481980,411368,440082
"20195","Trego, KS",178153,202155,161556
"20197","Wabaunsee, KS",128877,134026,138647
"20199","Wallace, KS",126176,85313,110451
"20201","Washington, KS",233301,245387,218078
"20203","Wichita, KS",251596,244374,208036
"20205","Wilson, KS",345139,341593,360930
"20207","Woodson, KS",94416,72796,79723
"20209","Wyandotte, KS",11945416,11318366,10456026
"21001","Adair, KY",346952,356281,354826
"21003","Allen, KY",383342,431359,445177
"21005","Anderson, KY",459800,447398,466577
"21007","Ballard, KY",316209,303081,270618
"21009","Barren, KY",1428625,1447467,1498965
"21011","Bath, KY",146147,168555,170862
"21013","Bell, KY",768495,702197,705794
"21015","Boone, KY",7013213,7875235,8681769
"21017","Bourbon, KY",659119,760448,756124
"21019","Boyd, KY",3813140,3599063,3499070
"21021","Boyle, KY",1102711,1193849,1263309
"21023","Bracken, KY",134501,128587,154289
"21025","Breathitt, KY",255234,251105,246338
"21027","Breckinridge, KY",350934,365104,374177
"21029","Bullitt, KY",1815094,2083687,2405990
"21031","Butler, KY",284343,345776,380364
"21033","Caldwell, KY",339422,346393,363167
"21035","Calloway, KY",1275949,1351720,1383555
"21037","Campbell, KY",2676197,2872479,3103524
"21039","Carlisle, KY",143348,154057,158453
"21041","Carroll, KY",1030206,1567251,1583030
"21043","Carter, KY",453584,441255,447393
"21045","Casey, KY",276034,309078,316370
"21047","Christian, KY",5973462,5976655,5839396
"21049","Clark, KY",1141768,1285676,1340121
"21051","Clay, KY",346246,355543,370714
"21053","Clinton, KY",285656,286112,286913
"21055","Crittenden, KY",183848,199559,199324
"21057","Cumberland, KY",130940,153672,162459
"21059","Daviess, KY",4093877,4318138,4462769
"21061","Edmonson, KY",148547,153661,163763
"21063","Elliott, KY",71657,75418,81061
"21065","Estill, KY",214901,209748,213820
"21067","Fayette, KY",16751334,19745729,20623064
"21069","Fleming, KY",273327,292552,293330
"21071","Floyd, KY",1127228,1071833,1127239
"21073","Franklin, KY",2955096,3450962,3559490
"21075","Fulton, KY",238289,221093,213087
"21077","Gallatin, KY",269679,352891,349093
"21079","Garrard, KY",195708,229707,225297
"21081","Grant, KY",437703,494471,529685
"21083","Graves, KY",1093359,1120306,1204601
"21085","Grayson, KY",608627,693601,739451
"21087","Green, KY",173106,164099,173340
"21089","Greenup, KY",740633,787273,787183
"21091","Hancock, KY",757126,859017,814479
"21093","Hardin, KY",5034943,4917744,5216542
"21095","Harlan, KY",832528,603867,590789
"21097","Harrison, KY",456989,474447,503774
"21099","Hart, KY",427041,526046,550268
"21101","Henderson, KY",1934957,2012203,2055979
"21103","Henry, KY",303229,372805,377686
"21105","Hickman, KY",172730,179128,182762
"21107","Hopkins, KY",1892170,1693676,1648109
"21109","Jackson, KY",181676,172653,168693
"21111","Jefferson, KY",45812708,50588834,53965159
"21113","Jessamine, KY",1356354,1518087,1641084
"21115","Johnson, KY",456663,446655,450150
"21117","Kenton, KY",6244318,6861567,7387235
"21119","Knott, KY",340343,271383,214250
"21121","Knox, KY",615840,629124,644446
"21123","Larue, KY",201746,215031,223519
"21125","Laurel, KY",1828344,2006758,2173543
"21127","Lawrence, KY",393299,437393,330151
"21129","Lee, KY",141720,130950,130722
"21131","Leslie, KY",250083,167724,166250
"21133","Letcher, KY",502956,416246,370478
"21135","Lewis, KY",180849,192727,189688
"21137","Lincoln, KY",395777,421549,451065
"21139","Livingston, KY",288929,304846,315497
"21141","Logan, KY",1025122,1165547,1183279
"21143","Lyon, KY",174127,189054,220705
"21145","McCracken, KY",3644836,4022345,4071080
"21147","McCreary, KY",232203,238660,251854
"21149","McLean, KY",238768,264672,296706
"21151","Madison, KY",2558283,2766264,2862818
"21153","Magoffin, KY",216375,157769,144154
"21155","Marion, KY",658030,730356,771910
"21157","Marshall, KY",1254261,1213646,1276421
"21159","Martin, KY",398579,330695,306509
"21161","Mason, KY",961335,992451,1040949
"21163","Meade, KY",441527,461316,462464
"21165","Menifee, KY",82455,82870,87115
"21167","Mercer, KY",772527,992721,992926
"21169","Metcalfe, KY",191005,195694,209247
"21171","Monroe, KY",251306,284874,299616
"21173","Montgomery, KY",874780,984514,994699
"21175","Morgan, KY",237735,236393,260474
"21177","Muhlenberg, KY",1624369,1535372,1271387
"21179","Nelson, KY",1317914,1634542,1714230
"21181","Nicholas, KY",90097,86808,86198
"21183","Ohio, KY",888655,907269,888392
"21185","Oldham, KY",1271028,1457090,1646875
"21187","Owen, KY",178010,192463,190596
"21189","Owsley, KY",53842,55737,57547
"21191","Pendleton, KY",250898,259835,270921
"21193","Perry, KY",1276012,1091205,1004399
"21195","Pike, KY",2515230,2707096,2829751
"21197","Powell, KY",193349,211182,216889
"21199","Pulaski, KY",1897986,2112141,2218119
"21201","Robertson, KY",28688,26726,28577
"21203","Rockcastle, KY",248547,264163,294079
"21205","Rowan, KY",706610,701476,735638
"21207","Russell, KY",544925,560777,590239
"21209","Scott, KY",2054414,2489085,2714397
"21211","Shelby, KY",1281676,1456588,1539595
"21213","Simpson, KY",808628,845958,911405
"21215","Spencer, KY",176530,199309,218958
"21217","Taylor, KY",731647,839380,909094
"21219","Todd, KY",322579,320098,315594
"21221","Trigg, KY",277508,316012,303738
"21223","Trimble, KY",375458,480571,501076
"21225","Union, KY",824429,607262,595913
"21227","Warren, KY",5023037,5543215,5904124
"21229","Washington, KY",317632,326809,333691
"21231","Wayne, KY",379831,387930,400260
"21233","Webster, KY",561792,637217,579647
"21235","Whitley, KY",1058649,1713672,1842078
"21237","Wolfe, KY",95377,96984,100899
"21239","Woodford, KY",782814,988895,1030889
"22001","Acadia, LA",1710828,1648336,1694706
"22003","Allen, LA",650496,631443,696079
"22005","Ascension, LA",9336970,8080113,8347668
"22007","Assumption, LA",573383,458737,472807
"22009","Avoyelles, LA",956355,867697,922566
"22011","Beauregard, LA",1074813,941060,965364
"22013","Bienville, LA",845098,516405,632807
"22015","Bossier, LA",5111252,5456949,5720130
"22017","Caddo, LA",13267529,12911510,13483590
"22019","Calcasieu, LA",12686768,12670463,14091421
"22021","Caldwell, LA",187626,193967,199745
"22023","Cameron, LA",827298,1278652,2058773
"22025","Catahoula, LA",249558,197634,227133
"22027","Claiborne, LA",569595,476974,468695
"22029","Concordia, LA",632627,523801,577770
"22031","De Soto, LA",3424824,1899274,2631518
"22033","East Baton Rouge, LA",31159582,32484812,32709975
"22035","East Carroll, LA",251998,173523,206395
"22037","East Feliciana, LA",419875,443666,471142
"22039","Evangeline, LA",949435,885572,903433
"22041","Franklin, LA",601612,409306,423597
"22043","Grant, LA",340773,351162,374328
"22045","Iberia, LA",3983717,3593920,3196598
"22047","Iberville, LA",1851973,2003308,2315159
"22049","Jackson, LA",481771,483951,463370
"22051","Jefferson, LA",21322313,22675973,23374116
"22053","Jefferson Davis, LA",992814,871290,908586
"22055","Lafayette, LA",14564792,14702216,13928887
"22057","Lafourche, LA",4675608,4451801,4075095
"22059","LaSalle, LA",586514,412396,423773
"22061","Lincoln, LA",1542684,1777763,1918850
"22063","Livingston, LA",2359533,2483698,2503779
"22065","Madison, LA",486625,401895,405150
"22067","Morehouse, LA",701834,638743,637043
"22069","Natchitoches, LA",1191856,1353921,1478130
"22071","Orleans, LA",21670678,23697199,24686941
"22073","Ouachita, LA",6268315,7328040,7821476
"22075","Plaquemines, LA",4167800,3156131,2712371
"22077","Pointe Coupee, LA",996209,817480,809909
"22079","Rapides, LA",5322487,5511803,5821287
"22081","Red River, LA",958741,482403,720801
"22083","Richland, LA",548539,516794,542339
"22085","Sabine, LA",1016884,631959,654524
"22087","St. Bernard, LA",2040032,1339216,1349681
"22089","St. Charles, LA",7643031,8521958,8096698
"22091","St. Helena, LA",152770,156105,152658
"22093","St. James, LA",2813317,2672256,2524681
"22095","St. John the Baptist, LA",3846214,2560821,2225783
"22097","St. Landry, LA",2380059,2566353,2549658
"22099","St. Martin, LA",1357495,1604335,1520195
"22101","St. Mary, LA",2973253,2976313,2633098
"22103","St. Tammany, LA",8117750,9122803,9590764
"22105","Tangipahoa, LA",3789584,3795145,4056098
"22107","Tensas, LA",185620,110206,130498
"22109","Terrebonne, LA",6102480,6414429,5676227
"22111","Union, LA",456667,657061,622704
"22113","Vermilion, LA",1899589,1703248,1658696
"22115","Vernon, LA",2175073,2005296,2014922
"22117","Washington, LA",996430,1175697,1180707
"22119","Webster, LA",1381474,1153964,1148583
"22121","West Baton Rouge, LA",2304407,2740411,2759713
"22123","West Carroll, LA",218608,210115,247475
"22125","West Feliciana, LA",786857,853762,902820
"22127","Winn, LA",482396,465816,484836
"23001","Androscoggin, ME",4044707,4339210,4556779
"23003","Aroostook, ME",2271487,2391808,2579861
"23005","Cumberland, ME",17121659,18850005,20771027
"23007","Franklin, ME",1038380,1064753,1074253
"23009","Hancock, ME",2126651,2309705,2380141
"23011","Kennebec, ME",4618051,5126330,5495281
"23013","Knox, ME",1437555,1602477,1720648
"23015","Lincoln, ME",997459,1051828,1120266
"23017","Oxford, ME",1501037,1604286,1729158
"23019","Penobscot, ME",5628626,6017237,6453236
"23021","Piscataquis, ME",490112,533508,573808
"23023","Sagadahoc, ME",1403870,1506385,1593123
"23025","Somerset, ME",1669514,1734402,1826755
"23027","Waldo, ME",954606,1028291,1120963
"23029","Washington, ME",1020330,1122045,1118330
"23031","York, ME",6549915,7243393,7926633
"24001","Allegany, MD",2851094,3022436,3160562
"24003","Anne Arundel, MD",39018187,44584784,47637643
"24005","Baltimore, MD",44865056,48752474,52347036
"24009","Calvert, MD",3995445,4591841,5250228
"24011","Caroline, MD",1012784,1165070,1258560
"24013","Carroll, MD",5397327,5922542,6406359
"24015","Cecil, MD",3445268,3943165,4180000
"24017","Charles, MD",4958147,5325275,5974443
"24019","Dorchester, MD",1202986,1328983,1380841
